Category_1,Category_2,Category_3,url
Bady and Kids,Girls Clothing,Dresses and Skirts ,https://www.flipkart.com/clothing-and-accessories/dresses-and-gown/dress/kids-dress/pr?sid=clo%2Codx%2Cmaj%2Czc1&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Dresses%20%26%20Skirts
Bady and Kids,Girls Clothing,Ethnic Wear ,https://www.flipkart.com/clothing-and-accessories/kurtas-ethnic-sets-and-bottoms/pr?sid=clo%2Ccfv&p[]=facets.ideal_for%255B%255D%3DGirls&p[]=facets.ideal_for%255B%255D%3DBoys%2B%2526%2BGirls&p[]=facets.ideal_for%255B%255D%3DBaby%2BBoys%2B%2526%2BBaby%2BGirls&p[]=facets.ideal_for%255B%255D%3DBaby%2BGirls&otracker[]=categorytree&otracker[]=nmenu_sub_Baby%20%26%20Kids_0_Ethnic%20Wear
Bady and Kids,Girls Clothing,T -shirts and Tops ,"https://www.flipkart.com/clothing-and-accessories/topwear/pr?sid=clo,ash&p[]=facets.ideal_for%255B%255D%3DGirls&p[]=facets.ideal_for%255B%255D%3DBoys%2B%2526%2BGirls&p[]=facets.ideal_for%255B%255D%3DBaby%2BBoys%2B%2526%2BBaby%2BGirls&p[]=facets.ideal_for%255B%255D%3DBaby%2BGirls&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_T-shirts%20%26%20Tops"
Bady and Kids,Girls Clothing,Innerwear ,https://www.flipkart.com/clothing-and-accessories/innerwear/pr?sid=clo%2Cqfl&otracker=categorytree&p%5B%5D=facets.ideal_for%255B%255D%3DBoys%2B%2526%2BGirls&p%5B%5D=facets.ideal_for%255B%255D%3DGirls&otracker=nmenu_sub_Baby%20%26%20Kids_0_Innerwear
Bady and Kids,Baby Boy Clothing,Combo Sets,https://www.flipkart.com/clothing-and-accessories/kids-combos-and-costumes/kids-apparel-combos/pr?sid=clo%2Ceof%2C1bp&otracker[]=categorytree&otracker[]=nmenu_sub_Baby%20%26%20Kids_0_Combos%20Sets&p[]=facets.ideal_for%255B%255D%3DBaby%2BBoys&p[]=facets.ideal_for%255B%255D%3DBaby%2BBoys%2B%2526%2BBaby%2BGirls
Bady and Kids,Baby Boy Clothing,T -Shirts ,https://www.flipkart.com/clothing-and-accessories/topwear/pr?sid=clo%2Cash&p%5B%5D=facets.ideal_for%255B%255D%3DBaby%2BBoys%2B%2526%2BBaby%2BGirls&otracker=categorytree&p%5B%5D=facets.ideal_for%255B%255D%3DBaby%2BBoys&p%5B%5D=facets.ideal_for%255B%255D%3DBaby%2BGirls&otracker=nmenu_sub_Baby%20%26%20Kids_0_T-Shirts
Bady and Kids,Baby Boy Clothing,Innerwear ,https://www.flipkart.com/clothing-and-accessories/innerwear-and-swimwear/pr?sid=clo%2Cqfl&otracker[]=categorytree&otracker[]=nmenu_sub_Baby%20%26%20Kids_0_Innerwear&p[]=facets.ideal_for%255B%255D%3DBaby%2BBoys&p[]=facets.ideal_for%255B%255D%3DBaby%2BBoys%2B%2526%2BBaby%2BGirls
Bady and Kids,Baby Girl Clothing,Combos Sets ,https://www.flipkart.com/clothing-and-accessories/kids-clothing-sets/kids-appareal-combo/pr?sid=clo%2Ceof%2C1bp&otracker=categorytree&p%5B%5D=facets.ideal_for%255B%255D%3DBaby%2BBoys%2B%2526%2BBaby%2BGirls&p%5B%5D=facets.ideal_for%255B%255D%3DBaby%2BGirls&otracker=nmenu_sub_Baby%20%26%20Kids_0_Combos%20Sets
Bady and Kids,Baby Girl Clothing,Dresses and Gowns ,https://www.flipkart.com/clothing-and-accessories/dresses-and-gowns/dresses/kids-dresses/pr?sid=clo%2Codx%2Cmaj%2Czc1&otracker[]=categorytree&otracker[]=nmenu_sub_Baby%20%26%20Kids_0_Dresses%20%26%20Gowns
Bady and Kids,Baby Girl Clothing,Innerwear ,https://www.flipkart.com/clothing-and-accessories/innerwear-and-swimwear/pr?sid=clo%2Cqfl&otracker[]=categorytree&otracker[]=nmenu_sub_Baby%20%26%20Kids_0_Innerwear&p[]=facets.ideal_for%255B%255D%3DBaby%2BBoys%2B%2526%2BBaby%2BGirls&p[]=facets.ideal_for%255B%255D%3DBaby%2BGirls
Bady and Kids,Kids Footwear ,Kids Footwear ,"https://www.flipkart.com/footwear/kids-infant-footwear/pr?sid=osp,mba&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Kids%20Footwear&otracker=nmenu_sub_Baby%20%26%20Kids_0_Kids%27%20Footwear"
Bady and Kids,Boys Footwear ,Sandals ,"https://www.flipkart.com/footwear/kids-infant-footwear/boys-footwear/sandals/pr?sid=osp,mba,o3t,wqv&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Sandals"
Bady and Kids,Boys Footwear ,Sport Shoes ,"https://www.flipkart.com/footwear/kids-infant-footwear/boys-footwear/sports-shoes/pr?sid=osp,mba,o3t,aua&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Sport%20Shoes"
Bady and Kids,Girls Footwear,Flats and Bellies ,"https://www.flipkart.com/footwear/kids-infant-footwear/girls-footwear/flats-bellies/pr?sid=osp,mba,erx,6yc&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Flats%20%26%20Bellies"
Bady and Kids,Girls Footwear,Sport Shoes ,https://www.flipkart.com/footwear/kids-infant-footwear/girls-footwear/sports-shoes/pr?sid=osp%2Cmba%2Cerx%2C9oc&otracker[]=nmenu_sub_Baby%20%26%20Kids_0_Sport%20Shoe&otracker[]=nmenu_sub_Baby%20%26%20Kids_0_Sport%20Shoes
Bady and Kids,Kids Watches ,Kids Watches ,https://www.flipkart.com/watches/pr?sid=r18&p%5B%5D=facets.ideal_for%255B%255D%3DGirls&p%5B%5D=facets.ideal_for%255B%255D%3DBoys&p%5B%5D=facets.ideal_for%255B%255D%3DBoys%2B%2526%2BGirls&otracker=nmenu_sub_Baby%20%26%20Kids_0_Kids%27%20Watches&otracker=nmenu_sub_Baby%20%26%20Kids_0_Kids%27%20Watches
Bady and Kids,Kids Sunglasses ,Kids Sunglasses ,https://www.flipkart.com/sunglasses/pr?sid=26x&p%5B%5D=facets.ideal_for%255B%255D%3DBoys&otracker=categorytree&p%5B%5D=facets.ideal_for%255B%255D%3DGirls&p%5B%5D=facets.ideal_for%255B%255D%3DBoys%2B%2526%2BGirls&p%5B%5D=facets.serviceability%5B%5D%3Dtrue&otracker=nmenu_sub_Baby%20%26%20Kids_0_Kids%27%20Sunglasses&otracker=nmenu_sub_Baby%20%26%20Kids_0_Kids%27%20Sunglasses
Bady and Kids,Kids Winter Wear ,Kids Winter Wear ,https://www.flipkart.com/clothing-and-accessories/winter-wear/pr?sid=clo%2Cqvw&otracker=categorytree&p%5B%5D=facets.ideal_for%255B%255D%3DBoys&p%5B%5D=facets.ideal_for%255B%255D%3DBoys%2B%2526%2BGirls&p%5B%5D=facets.ideal_for%255B%255D%3DGirls&p%5B%5D=facets.ideal_for%255B%255D%3DBaby%2BBoys%2B%2526%2BBaby%2BGirls&p%5B%5D=facets.ideal_for%255B%255D%3DBaby%2BGirls&p%5B%5D=facets.ideal_for%255B%255D%3DBaby%2BBoys&otracker=nmenu_sub_Baby%20%26%20Kids_0_Kids%27%20Winter%20Wear
Bady and Kids,Boys Winter Wear,Boys Sweatshirts ,https://www.flipkart.com/clothing-and-accessories/winter-wear/sweatshirts/kids-sweatshirts/pr?sid=clo%2Cqvw%2C64a%2Clwy&otracker[]=categorytree&otracker[]=nmenu_sub_Baby%20%26%20Kids_0_Boys%27%20Sweatshirts&p[]=facets.ideal_for%255B%255D%3DBoys&p[]=facets.ideal_for%255B%255D%3DBoys%2B%2526%2BGirls
Bady and Kids,Boys Winter Wear,Boys Jacket ,"https://www.flipkart.com/clothing-and-accessories/winter-wear/jackets/kids-jackets/pr?sid=clo,qvw,z0g,0vw&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Boys%27%20Jacket"
Bady and Kids,Girls Winter Wear,Girls Sweatshirts ,https://www.flipkart.com/clothing-and-accessories/winter-wear/sweatshirt/kids-sweatshirt/pr?sid=clo%2Cqvw%2C64a%2Clwy&otracker=categorytree&p%5B%5D=facets.ideal_for%255B%255D%3DBoys%2B%2526%2BGirls&p%5B%5D=facets.ideal_for%255B%255D%3DGirls&otracker=nmenu_sub_Baby%20%26%20Kids_0_Girls%27%20Sweatshirts
Bady and Kids,Girls Winter Wear,Girls Jackets ,"https://www.flipkart.com/clothing-and-accessories/winter-wear/jackets/kids-jackets/pr?sid=clo,qvw,z0g,0vw&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Girls%27%20Jackets"
Bady and Kids,Toys,Remote Control Toys ,https://www.flipkart.com/toys/toy-vehicles/remote-control-toys/pr?sid=tng%2C56a%2Cfq8&otracker=nmenu_sub_Baby%20%26%20Kids_0_Remote%20Control%20Toys
Bady and Kids,Toys,Educational Toys ,https://www.flipkart.com/toys/learning-and-educational-toys/pr?sid=tng%2Cll1&otracker=nmenu_sub_Baby%20%26%20Kids_0_Educational%20Toys
Bady and Kids,Toys,Soft Toys ,https://www.flipkart.com/toys/soft-toys/pr?sid=tng%2Cclb&otracker=nmenu_sub_Baby%20%26%20Kids_0_Soft%20Toys
Bady and Kids,Toys,Outdoor Toys ,https://www.flipkart.com/toys/outdoor-toys/pr?sid=tng%2Clhf&otracker=nmenu_sub_Baby%20%26%20Kids_0_Outdoor%20Toys
Bady and Kids,Toys,Action Figures ,https://www.flipkart.com/toys/action-toys/action-figures/pr?sid=tng%2Csv3%2Czum&otracker=nmenu_sub_Baby%20%26%20Kids_0_Action%20Figures
Bady and Kids,Toys,Board Games ,https://www.flipkart.com/toys/indoor-games/board-games/pr?sid=tng%2Cgfv%2Cisv&otracker=nmenu_sub_Baby%20%26%20Kids_0_Board%20Games
Bady and Kids,Toys,Musical Toys ,https://www.flipkart.com/toys/musical-toys/pr?p[]=sort%3Dfeatured&sid=tng%2Cdcr&otracker=nmenu_sub_Baby%20%26%20Kids_0_Musical%20Toys
Bady and Kids,Toys,Dolls and Doll Houses ,https://www.flipkart.com/toys/dolls-doll-houses/pr?sid=tng%2Ckks&otracker=nmenu_sub_Baby%20%26%20Kids_0_Dolls%20%26%20Doll%20Houses
Bady and Kids,Toys,Puzzles ,https://www.flipkart.com/toys/puzzles-and-cubes/pr?sid=tng%2Ckk6&otracker=nmenu_sub_Baby%20%26%20Kids_0_Puzzles
Bady and Kids,Toys,S.T.E.M Toys ,https://www.flipkart.com/stem-store?otracker=nmenu_sub_Baby%20%26%20Kids_0_S.T.E.M%20Toys
Bady and Kids,Toys,Helicopter and Drones ,https://www.flipkart.com/toys/toy-vehicles/remote-control-toys/pr?sid=tng%2C56a%2Cfq8&otracker[]=categorytree&otracker[]=nmenu_sub_Baby%20%26%20Kids_0_Helicopter%20%26%20Drones&p[]=facets.type%255B%255D%3DPlanes%2B%2526%2BHelicopters
Bady and Kids,Toys,Toy Guns ,https://www.flipkart.com/toys/action-toys/battle-toys/pr?sid=tng%2Csv3%2Cp36&otracker[]=categorytree&otracker[]=nmenu_sub_Baby%20%26%20Kids_0_Toy%20Guns
Bady and Kids,Toys,Party Supplies ,"https://www.flipkart.com/toys/party-supplies/pr?sid=mgl,ksc&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Party%20Supplies"
Bady and Kids,School Supplies,School Bags ,"https://www.flipkart.com/kids-accessories/school-supplies/school-bags/pr?sid=d69,thr,wsp&otracker=nmenu_sub_Baby%20%26%20Kids_0_School%20Bags"
Bady and Kids,School Supplies,School Combo Sets ,https://www.flipkart.com/kids-accessories/school-supplies/school-sets/pr?sid=d69%2Cthr%2Cscm&otracker=nmenu_sub_Baby%20%26%20Kids_0_School%20Combo%20Sets
Bady and Kids,School Supplies,Lunch Box ,https://www.flipkart.com/kids-accessories/school-supplies/lunch-boxes/pr?sid=d69%2Cthr%2Cvzp&otracker=nmenu_sub_Baby%20%26%20Kids_0_Lunch%20Box
Bady and Kids,Baby Care,Diapers ,"https://www.flipkart.com/baby-care/diaper-potty-training/baby-diapers/pr?sid=kyh,fdp,yvf&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Diapers"
Bady and Kids,Baby Care,Wipes ,"https://www.flipkart.com/baby-care/diaper-potty-training/baby-wipes/pr?sid=kyh,fdp,kvq&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Wipes"
Bady and Kids,Baby Care,"Baby Bath ,Hair and Skin Care ","https://www.flipkart.com/baby-care/baby-bath-hair-skin-care/pr?sid=kyh,pl5&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Baby%20Bath%2C%20Hair%20%26%20Skin%20Care"
Bady and Kids,Baby Care,Baby Grooming ,"https://www.flipkart.com/baby-care/baby-grooming/pr?sid=kyh,tyn&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Baby%20Grooming"
Bady and Kids,Baby Care,Baby Bathing Accessories ,"https://www.flipkart.com/baby-care/baby-bathing-accessories/pr?sid=kyh,rdc&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Baby%20Bathing%20Accessories"
Bady and Kids,Baby Care,Baby Gift Sets and Combo ,"https://www.flipkart.com/baby-care/baby-gift-sets-combo/pr?sid=kyh,utp&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Baby%20Gift%20Sets%20%26%20Combo"
Bady and Kids,Baby Care,Baby Oral Care ,"https://www.flipkart.com/baby-care/baby-oral-care/pr?sid=kyh,ga0&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Baby%20Oral%20Care"
Bady and Kids,Baby Care,Nursing and Breast Feeding ,"https://www.flipkart.com/baby-care/nursing-breast-feeding/pr?sid=kyh,ie7&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Nursing%20%26%20Breast%20Feeding"
Bady and Kids,Baby Care,Baby Food ,"https://www.flipkart.com/baby-care/baby-food/pr?sid=kyh,arw&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Baby%20Food"
Bady and Kids,Baby Care,Baby Feeding Bottle and Accessories ,"https://www.flipkart.com/baby-care/baby-feeding-bottle-accessories/pr?sid=kyh,9gj&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Baby%20Feeding%20Bottle%20%26%20Accessories"
Bady and Kids,Baby Care,Baby Feeding Utensils and Accessories,"https://www.flipkart.com/baby-care/baby-feeding-utensils-accessories/pr?sid=kyh,dki&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Baby%20Feeding%20Utensils%20%26%20Accessories"
Bady and Kids,Baby Care,Baby Bedding,"https://www.flipkart.com/baby-care/baby-bedding/pr?sid=kyh,7j3&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Baby%20Bedding"
Bady and Kids,Baby Care,Baby Gear ,https://www.flipkart.com/baby-care/baby-gear/pr?sid=kyh%2C5mt&p[]=facets.serviceability%5B%5D%3Dtrue&otracker[]=categorytree&otracker[]=nmenu_sub_Baby%20%26%20Kids_0_Baby%20Gear
Bady and Kids,Baby Care,Baby Medical and Health Care ,"https://www.flipkart.com/baby-care/baby-medical-health-care/pr?sid=kyh,g83&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Baby%20Medical%20%26%20Health%20Care"
Bady and Kids,Baby Care,Baby Proofing and Safety ,"https://www.flipkart.com/baby-care/baby-proofing-safety/pr?sid=kyh,vxo&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Baby%20Proofing%20%26%20Safety"
Bady and Kids,Baby Care,Baby Cleaners and Detergents ,"https://www.flipkart.com/baby-care/baby-cleaners-detergents/pr?sid=kyh,akv&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Baby%20%26%20Kids_0_Baby%20Cleaners%20%26%20Detergents"
Home and Furniture,"Kitchen ,Cookware and Serveware",Pans ,https://www.flipkart.com/kitchen-cookware-serveware/cookware/pans/pr?sid=upp%2Ctnx%2C9fq&otracker=nmenu_sub_Home%20%26%20Furniture_0_Pans
Home and Furniture,"Kitchen ,Cookware and Serveware",Tawas ,https://www.flipkart.com/kitchen-cookware-serveware/cookware/tawas/pr?sid=upp%2Ctnx%2Cj12&otracker=nmenu_sub_Home%20%26%20Furniture_0_Tawas
Home and Furniture,"Kitchen ,Cookware and Serveware",Pressure Cookers ,https://www.flipkart.com/kitchen-cookware-serveware/cookware/pressure-cookers/pr?sid=upp%2Ctnx%2Cgsl&otracker=nmenu_sub_Home%20%26%20Furniture_0_Pressure%20Cookers
Home and Furniture,"Kitchen ,Cookware and Serveware",Kitchen tools ,https://www.flipkart.com/kitchen-cookware-serveware/kitchen-tools/pr?sid=upp%2Cldf&otracker=nmenu_sub_Home%20%26%20Furniture_0_Kitchen%20tools
Home and Furniture,"Kitchen ,Cookware and Serveware",Gas Stoves ,https://www.flipkart.com/kitchen-cookware-serveware/gas-stove-accessories/gas-stoves/pr?sid=upp%2Cd7m%2Cuhm&otracker=nmenu_sub_Home%20%26%20Furniture_0_Gas%20Stoves
Home and Furniture,Tableware and Dinnerware,Coffee Mugs,https://www.flipkart.com/kitchen-cookware-serveware/tableware-dinnerware/mugs/pr?sid=upp%2Ci7t%2Cmsi&otracker=nmenu_sub_Home%20%26%20Furniture_0_Coffee%20Mugs
Home and Furniture,Tableware and Dinnerware,Dinner Set ,https://www.flipkart.com/kitchen-cookware-serveware/tableware-dinnerware/dinner-sets/pr?sid=upp%2Ci7t%2Clha&otracker=nmenu_sub_Home%20%26%20Furniture_0_Dinner%20Set
Home and Furniture,Tableware and Dinnerware,Barware ,https://www.flipkart.com/kitchen-cookware-serveware/barware/pr?sid=upp%2Cta2&otracker=nmenu_sub_Home%20%26%20Furniture_0_Barware
Home and Furniture,Kitchen Storage,Water Bottles ,https://www.flipkart.com/kitchen-cookware-serveware/lunch-boxes-bottles-and-flasks/water-bottles/pr?sid=upp%2Cf2k%2C0zz&otracker=nmenu_sub_Home%20%26%20Furniture_0_Water%20Bottles
Home and Furniture,Kitchen Storage,Lunch Boxes ,https://www.flipkart.com/kitchen-cookware-serveware/lunch-boxes-bottles-and-flasks/lunch-boxes/pr?sid=upp%2Cf2k%2Cu70&otracker=nmenu_sub_Home%20%26%20Furniture_0_Lunch%20Boxes
Home and Furniture,Kitchen Storage,Flasks ,https://www.flipkart.com/kitchen-cookware-serveware/lunch-boxes-bottles-and-flasks/flasks/pr?sid=upp%2Cf2k%2C7k9&otracker=nmenu_sub_Home%20%26%20Furniture_0_Flasks
Home and Furniture,Kitchen Storage,Casseroles ,https://www.flipkart.com/kitchen-cookware-serveware/tableware-dinnerware/casseroles/pr?sid=upp%2Ci7t%2Cgka&otracker=nmenu_sub_Home%20%26%20Furniture_0_Casseroles
Home and Furniture,Kitchen Storage,Kitchen Containers ,https://www.flipkart.com/kitchen-cookware-serveware/kitchen-storage-containers/kitchen-containers/pr?sid=upp%2C5ix%2C01e&otracker=nmenu_sub_Home%20%26%20Furniture_0_Kitchen%20Containers
Home and Furniture,Cleaning Supplies,Cleaning Supplies,https://www.flipkart.com/home-cleaning-bathroom-accessories/cleaning-supplies/pr?sid=rja%2Cz2d&otracker=nmenu_sub_Home%20%26%20Furniture_0_Cleaning%20Supplies
Home and Furniture,Bed Room Furniture,Beds ,"https://www.flipkart.com/beds/pr?sid=wwe,7p7&otracker=nmenu_sub_Home%20%26%20Furniture_0_Beds"
Home and Furniture,Bed Room Furniture,Mattresses ,"https://www.flipkart.com/furniture/mattresses/pr?sid=wwe,rg9&otracker=nmenu_sub_Home%20%26%20Furniture_0_Mattresses"
Home and Furniture,Bed Room Furniture,Wardrobes ,https://www.flipkart.com/furniture/wardrobes-more/pr?sid=wwe%2Cfc3&otracker=nmenu_sub_Home%20%26%20Furniture_0_Wardrobes
Home and Furniture,Living Room Furniture,Sofa ,"https://www.flipkart.com/furniture/sofas/pr?sid=wwe,c3z&otracker=nmenu_sub_Home%20%26%20Furniture_0_Sofa"
Home and Furniture,Living Room Furniture,Sofa Beds,https://www.flipkart.com/furniture/sofa-beds-more/pr?sid=wwe%2Cosg&otracker=nmenu_sub_Home%20%26%20Furniture_0_Sofa%20Beds
Home and Furniture,Living Room Furniture,TV Units ,"https://www.flipkart.com/furniture/tv-units-cabinets/pr?sid=wwe,243&otracker=nmenu_sub_Home%20%26%20Furniture_0_TV%20Units"
Home and Furniture,Living Room Furniture,Dining Tables and Chairs ,"https://www.flipkart.com/furniture/dining-tables-sets/pr?sid=wwe,ur9&otracker=nmenu_sub_Home%20%26%20Furniture_0_Dining%20Tables%20%26%20Chairs"
Home and Furniture,Living Room Furniture,Coffee Tables ,"https://www.flipkart.com/furniture/tables/coffee-tables/pr?sid=wwe,ki7,ot1&otracker=nmenu_sub_Home%20%26%20Furniture_0_Coffee%20Tables"
Home and Furniture,Living Room Furniture,Shoe Racks ,https://www.flipkart.com/furniture/shoe-racks-more/pr?sid=wwe%2C0ye&otracker=nmenu_sub_Home%20%26%20Furniture_0_Shoe%20Racks
Home and Furniture,Office and Study Furniture,Kids Room Furniture ,https://www.flipkart.com/furniture/~kids-furniture/pr?sid=wwe&otracker=nmenu_sub_Home%20%26%20Furniture_0_Kids%20Room%20Furniture
Home and Furniture,DIY Furniture,Bean Bags ,"https://www.flipkart.com/furniture/bean-bags/pr?sid=wwe,4n6&otracker=nmenu_sub_Home%20%26%20Furniture_0_Bean%20Bags"
Home and Furniture,DIY Furniture,Collapsible Wardrobes ,"https://www.flipkart.com/furniture/wardrobes/collapsible-wardrobes/pr?sid=wwe,fc3,xlp&otracker=nmenu_sub_Home%20%26%20Furniture_0_Collapsible%20Wardrobes"
Home and Furniture,Furnishing,Bedsheets ,"https://www.flipkart.com/home-furnishing/bed-linen-blankets/bedsheets/pr?sid=jra,knw,qcw&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Bedsheets"
Home and Furniture,Furnishing,Curtains ,"https://www.flipkart.com/home-furnishing/curtains-accessories/curtains/pr?sid=jra,sl5,2va&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Curtains"
Home and Furniture,Furnishing,Cushions and Pillows ,"https://www.flipkart.com/home-furnishing/cushions-pillows/pr?sid=jra,kzv&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Cushions%20%26%20Pillows"
Home and Furniture,Furnishing,Blankets ,"https://www.flipkart.com/home-furnishing/bed-linen-blankets/blankets/pr?sid=jra,knw,llw&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Blankets"
Home and Furniture,Furnishing,Bath Towels ,"https://www.flipkart.com/home-furnishing/bath-linen/bath-towels/pr?sid=jra,jk3,wtg&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Bath%20Towels"
Home and Furniture,Furnishing,Kitchen and Table Linen ,"https://www.flipkart.com/home-furnishing/kitchen-table-linen/pr?sid=jra,iwp&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Kitchen%20%26%20Table%20Linen"
Home and Furniture,Furnishing,Floor Coverings,"https://www.flipkart.com/home-furnishing/floor-coverings/pr?sid=jra,kwq&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Floor%20Coverings"
Home and Furniture,Smart Home Automation,Smart Security System ,https://www.flipkart.com/automation-robotics/surveillance-devices/security-cameras/pr?otracker=categorytree&p%5B%5D=facets.brand%255B%255D%3DCELESTECH&p%5B%5D=facets.brand%255B%255D%3DCP%2BPlus&p%5B%5D=facets.brand%255B%255D%3DCP-PLUS&p%5B%5D=facets.brand%255B%255D%3DCP-Plus&p%5B%5D=facets.brand%255B%255D%3DCp%2BPlus&p%5B%5D=facets.brand%255B%255D%3DCpplus&p%5B%5D=facets.brand%255B%255D%3DCrocon&p%5B%5D=facets.brand%255B%255D%3DFocus&p%5B%5D=facets.brand%255B%255D%3DGodrej&p%5B%5D=facets.brand%255B%255D%3DHIK%2BVISION&p%5B%5D=facets.brand%255B%255D%3DHIKVISION&p%5B%5D=facets.brand%255B%255D%3DHik%2BVision&p%5B%5D=facets.brand%255B%255D%3DHik%2Bvision&p%5B%5D=facets.brand%255B%255D%3DHikvision&p%5B%5D=facets.brand%255B%255D%3DHoneywell&p%5B%5D=facets.brand%255B%255D%3DSAMSUNG&p%5B%5D=facets.brand%255B%255D%3Dcp%2Bplus&p%5B%5D=facets.brand%255B%255D%3Dhoneywell&sid=igc%2Fj69%2Fagd&otracker=nmenu_sub_Home%20%26%20Furniture_0_Smart%20Security%20System
Home and Furniture,Smart Home Automation,Smart Door Locks ,"https://www.flipkart.com/automation-robotics/smart-door-locks/pr?sid=igc,u0f&p%5B%5D=facets.filter_standard%255B%255D%3D1&facets.availability[]=Exclude+Out+of+Stock&otracker=nmenu_sub_Home%20%26%20Furniture_0_Smart%20Door%20Locks"
Home and Furniture,Home Improvement,Tools and Measuring Equipments ,https://www.flipkart.com/home-improvement/tools-and-measuring-equipment/pr?sid=h1m%2Chww&otracker=nmenu_sub_Home%20%26%20Furniture_0_Tools%20%26%20Measuring%20Equipments
Home and Furniture,Home Improvement,Home Utilities and Organizers ,"https://www.flipkart.com/home-improvement/home-utilities-and-organizers/pr?sid=h1m,iee&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Home%20Utilities%20%26%20Organizers"
Home and Furniture,Home Improvement,Lawn and Gardening ,"https://www.flipkart.com/home-improvement/lawn-and-gardening/pr?sid=h1m,um7&otracker=categorytree"
Home and Furniture,Home Improvement,Bathroom and Kitchen Fittings ,https://www.flipkart.com/building-materials-and-supplies/bathroom-and-kitchen-fittings/pr?sid=b8s%2Cecr&otracker=nmenu_sub_Home%20%26%20Furniture_0_Bathroom%20%26%20Kitchen%20Fittings
Home and Furniture,Home Décor,Paintings ,"https://www.flipkart.com/home-decor/paintings-posters/paintings/pr?sid=arb,bga,mmf&otracker=nmenu_sub_Home%20%26%20Furniture_0_Paintings"
Home and Furniture,Home Décor,Clocks ,"https://www.flipkart.com/home-decor/clocks/pr?sid=arb,kjw&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Home%20%26%20Furniture_0_Clocks"
Home and Furniture,Home Décor,Wall Shelves ,"https://www.flipkart.com/home-decor/wall-decor-items/wall-shelves/pr?sid=arb,a77,vk7&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Wall%20Shelves"
Home and Furniture,Home Décor,Stickers ,"https://www.flipkart.com/home-decor/stickers-wallpapers/stickers/pr?sid=arb,yod,si0&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Home%20%26%20Furniture_0_Stickers"
